day,timestamp,GALAXY_SOUNDS,MICROCHIP,OXYGEN_SHAKE,PANEL,PEBBLES,ROBOT,SLEEP_POD,SNACKPACK,TRANSLATOR,UV_VISOR
2,27800,3.0,15.9,-3.8,4.4,0.0,-9.6,3.1,1.9,-3.1,7.2
2,27900,4.0,-1.5,-3.6,1.4,-0.1,0.3,0.0,0.0,-2.5,-0.1
2,28000,-4.2,6.5,-4.4,0.7,0.1,-5.5,0.3,-1.0,-7.1,-1.9
2,28100,-6.2,4.4,-4.3,10.1,0.0,7.1,-2.2,1.2,0.3,0.0
2,28200,-1.2,-2.8,-6.0,-3.8,-0.1,1.8,-3.6,1.1,-5.4,-4.5
2,28300,1.0,-3.8,-6.0,-3.3,0.0,-4.1,3.3,0.3,4.0,-14.5
2,28400,2.4,4.2,-0.4,2.2,-0.1,2.3,6.3,-0.8,2.8,0.6
2,28500,6.6,2.7,-1.8,-4.5,0.1,-3.3,2.0,0.0,-6.0,3.6
2,28600,-0.6,-5.5,-4.6,1.2,0.1,2.3,-0.1,-0.7,2.9,-1.1
2,28700,6.4,-7.5,3.9,-1.9,-0.1,2.6,6.3,0.3,5.5,-4.7
2,28800,7.0,2.7,0.1,-1.6,0.1,-1.7,3.8,2.0,4.1,11.7
2,28900,-2.5,1.8,-1.2,0.0,-0.2,-0.6,-0.4,-0.5,-5.3,1.7
2,29000,-4.6,-4.3,-1.0,2.3,3.2,3.7,-6.6,-1.7,-4.3,7.0
2,29100,0.4,-6.9,-1.0,1.8,-3.0,1.1,4.2,2.3,-4.6,4.5
2,29200,-3.0,-9.3,-0.2,-0.3,0.1,-2.3,-6.7,-6.0,5.6,-10.8
2,29300,8.6,2.3,-1.5,3.7,-0.1,3.7,9.5,4.4,3.2,6.0
2,29400,1.5,0.3,-3.9,-4.4,-0.2,-1.3,-4.1,1.3,3.9,0.7
2,29500,1.5,-3.4,-1.6,-4.1,0.1,-3.5,-5.7,-0.3,6.6,2.7
2,29600,-5.1,5.2,-4.5,1.3,0.1,1.6,-2.5,1.0,-8.6,-0.5
2,29700,-3.4,4.4,6.4,-3.0,-0.1,-6.4,-2.3,0.5,3.5,-0.8
2,29800,-0.3,4.4,-10.0,1.0,0.0,0.9,0.6,-0.8,-0.7,-5.0
2,29900,-1.1,-5.7,6.5,4.7,-0.1,7.1,5.9,0.0,2.8,-3.5
2,30000,1.8,-5.5,-2.0,-3.9,0.0,4.8,3.2,-1.2,4.3,5.7
2,30100,-1.6,-3.1,2.4,1.7,0.1,4.2,-0.9,2.1,1.5,-1.3
2,30200,0.9,14.8,0.8,8.1,0.1,-7.0,8.5,3.1,-5.2,2.1
2,30300,0.1,-9.7,4.4,-1.0,-0.2,-4.5,-4.9,0.4,2.8,-0.8
2,30400,-6.3,-9.7,-0.3,1.7,0.1,3.2,6.4,0.5,5.4,2.0
2,30500,-6.5,-5.4,-1.0,4.2,0.1,0.5,9.1,-0.3,0.5,8.6
2,30600,-0.9,0.6,0.7,-1.6,0.0,-1.4,-0.7,-2.4,-1.4,-0.7
2,30700,-3.9,13.9,-0.4,-7.0,-0.2,12.7,4.2,1.5,-3.0,-5.2
2,30800,1.5,2.6,-1.2,-5.1,0.1,-2.8,-2.4,0.0,-7.5,-0.2
2,30900,-6.2,6.5,3.8,-8.0,0.0,3.4,3.1,1.7,-4.9,2.2
2,31000,-0.3,7.6,5.6,-1.5,0.0,-1.7,5.8,-1.7,2.5,-2.5
2,31100,0.6,-6.4,-0.9,7.4,-0.1,3.4,0.9,0.4,-2.4,-6.4
2,31200,-3.8,-7.8,-1.7,5.9,0.1,-4.4,3.8,-0.4,0.0,2.5
2,31300,-0.1,-5.6,-3.0,2.0,-0.1,-1.2,-3.6,2.1,-0.1,2.1
2,31400,-2.5,-2.9,7.4,-5.2,0.0,7.2,3.7,0.2,-0.9,-2.7
2,31500,-5.6,1.9,-0.4,-5.1,0.1,2.3,-7.1,0.0,1.1,-7.5
2,31600,2.3,-7.4,1.7,-5.1,0.1,-6.4,0.3,0.7,5.1,1.2
2,31700,1.8,-4.4,-4.7,-2.0,-0.4,-1.9,-2.9,-0.4,0.8,5.0
2,31800,-2.1,11.5,18.4,0.8,3.2,-6.6,-6.0,0.4,-10.8,-1.9
2,31900,-3.8,2.3,-23.0,5.1,-2.8,2.7,-3.4,0.8,-2.8,-9.0
2,32000,-1.0,-4.0,24.4,-2.5,-3.6,-2.0,-6.8,-1.2,-3.2,1.0
2,32100,-4.9,3.1,3.0,-7.6,6.5,8.7,-4.2,0.7,-0.4,-0.5
2,32200,3.2,6.2,3.3,-0.5,-2.9,1.3,1.9,0.0,-0.6,8.0
2,32300,-0.2,-3.4,-4.7,-3.3,-0.2,-9.1,-2.1,0.0,-4.6,-0.4
2,32400,0.4,-0.9,2.7,-0.2,0.0,1.9,-13.1,-0.5,11.6,1.6
2,32500,-11.8,-4.0,-3.1,-1.9,0.2,-3.5,0.8,0.9,-4.7,-1.9
2,32600,-0.7,-2.5,-2.0,-2.9,-0.1,-3.4,3.3,-0.2,2.3,-0.9
2,32700,-4.8,-3.5,1.5,-4.3,0.0,6.1,-1.3,-0.7,0.7,0.5
2,32800,-1.8,1.0,5.0,6.3,0.2,-0.7,4.1,0.5,-6.5,2.8
2,32900,3.8,-5.7,-0.7,-2.4,-0.1,9.0,6.2,0.5,2.0,8.1
2,33000,0.6,-10.7,2.4,1.4,-0.2,0.7,-7.0,-1.7,0.8,1.0
2,33100,1.9,-5.7,0.7,2.9,0.3,-1.2,-6.6,-0.6,1.8,-5.4
2,33200,1.5,-15.3,3.1,-0.2,-0.4,-3.6,-8.8,1.4,3.4,-3.8
2,33300,-0.4,-7.8,-3.3,4.7,3.3,9.9,7.8,0.4,1.0,3.3
2,33400,-5.4,-11.6,-0.1,5.7,-3.2,-0.6,3.6,-0.6,-0.8,0.3
2,33500,-7.8,7.4,-2.0,2.2,0.1,6.4,3.0,-0.3,2.2,4.3
2,33600,1.8,6.9,-0.2,-4.4,0.1,-12.6,1.8,0.9,1.7,-5.7
2,33700,3.3,-7.3,-3.2,5.3,0.0,6.4,2.4,1.8,7.1,-12.0
2,33800,-0.5,-2.8,1.5,0.6,-0.1,0.7,2.4,-1.8,-2.2,6.9
2,33900,-1.3,3.6,-1.3,-9.5,0.0,5.1,7.5,3.1,5.3,-8.3
2,34000,-10.9,-6.3,5.4,-0.9,0.1,-10.7,1.9,2.5,3.8,-0.2
2,34100,1.4,0.9,-2.8,-5.4,0.0,-7.3,-4.1,0.3,1.5,-9.4
2,34200,5.3,-1.5,2.0,-0.9,-0.1,11.3,0.5,-2.9,-5.9,-1.4
2,34300,1.7,-2.4,-0.3,4.3,0.0,-6.7,-3.2,-2.1,3.3,-5.2
2,34400,-3.8,1.0,-1.2,4.8,0.1,-3.1,-5.8,-0.1,2.8,3.7
2,34500,-3.9,3.1,-0.1,5.0,-0.1,4.1,-2.2,-0.6,5.6,0.3
2,34600,5.9,7.0,-6.6,1.1,0.0,11.6,-3.4,0.3,2.6,-3.1
2,34700,5.6,-8.4,-1.5,-7.1,0.0,3.2,4.8,-0.7,-8.4,2.3
2,34800,1.7,-3.4,-4.2,-4.4,0.0,-7.3,6.2,1.1,6.4,2.4
2,34900,4.9,1.5,-5.6,-7.8,0.0,1.4,-4.2,1.4,0.0,0.6
2,35000,5.4,11.1,2.5,8.6,0.0,0.8,-8.5,-0.1,2.1,3.2
2,35100,4.4,4.1,1.2,-4.5,-0.1,-0.3,3.6,1.6,-6.3,6.8
2,35200,5.7,-5.6,5.3,-1.5,0.1,4.0,-10.2,0.3,1.2,0.2
2,35300,-1.3,-4.6,1.8,0.8,-0.1,-7.9,8.9,-1.1,1.0,-8.7
2,35400,0.8,0.2,1.9,4.8,0.2,-10.9,-10.6,0.4,-3.6,3.1
2,35500,1.6,-6.5,2.0,-2.4,-0.2,-3.9,4.6,-0.3,5.3,-6.8
2,35600,2.0,8.8,-5.2,3.2,0.1,10.0,5.7,-0.7,-4.7,0.2
2,35700,-0.5,-7.9,9.4,-1.0,0.0,0.9,4.6,2.0,0.0,-0.6
2,35800,2.7,4.7,-7.3,-3.3,-0.1,0.2,-6.1,-3.1,2.4,6.2
2,35900,2.8,5.7,2.3,3.6,0.0,1.3,-0.2,0.6,4.0,-2.8
2,36000,6.3,3.4,-5.3,-3.3,0.2,-1.0,4.1,-0.1,1.4,3.2
2,36100,-4.6,-11.2,3.5,-2.9,0.0,3.7,0.7,0.5,-3.4,2.8
2,36200,-1.5,-2.2,-1.7,0.4,-0.1,1.6,2.3,-0.5,-10.4,0.3
2,36300,4.2,8.5,-3.4,4.2,0.1,6.3,-3.4,0.1,3.6,0.7
2,36400,5.8,1.5,1.5,-7.3,-0.1,1.8,0.3,-1.8,-2.5,-2.2
2,36500,1.0,10.8,2.4,0.2,0.0,-4.8,-3.2,1.4,1.4,1.5
2,36600,3.9,3.1,0.3,3.3,3.1,3.2,-8.6,1.7,1.9,-5.5
2,36700,1.1,6.6,9.2,0.9,-3.1,-2.1,-2.2,-0.6,-3.4,-5.2
2,36800,0.5,-0.8,-6.1,-5.8,-3.4,-4.6,-8.4,1.1,0.7,0.4
2,36900,-1.5,3.2,6.8,4.3,3.4,1.9,-5.5,-0.2,-4.1,6.9
2,37000,-11.7,-9.5,-1.7,4.2,0.0,9.3,3.4,-1.2,-0.4,-4.9
2,37100,2.0,-8.3,-4.3,-4.7,2.9,4.3,-2.5,2.3,1.8,6.7
2,37200,1.8,-5.1,-2.0,-0.8,-3.0,-1.6,-2.4,-0.6,5.6,11.5
2,37300,5.6,2.3,3.0,-1.4,0.0,8.3,1.6,0.6,-5.6,1.8
2,37400,4.4,-5.5,-17.6,4.6,0.1,-1.2,0.2,-0.1,3.5,-1.3
2,37500,1.9,10.7,-3.0,-0.1,0.0,4.7,-2.2,2.5,-6.5,8.3
2,37600,3.6,-8.0,-5.2,1.9,0.2,-4.2,1.9,2.0,-2.1,0.9
2,37700,5.3,-0.6,-2.5,9.2,-0.3,-5.6,3.4,-0.3,-4.7,3.7
2,37800,2.4,1.2,-1.1,-1.7,0.2,0.0,-3.5,1.1,1.9,0.1
2,37900,-4.9,-5.1,5.2,-1.1,-0.1,7.0,-1.7,-0.3,-3.9,-0.4
2,38000,-5.8,11.3,-3.2,-0.5,-0.1,5.0,5.9,-0.2,9.8,5.3
2,38100,-5.0,-14.6,4.1,1.3,0.1,24.6,-0.8,-2.5,-5.8,0.2
2,38200,7.4,4.7,-1.3,7.9,0.1,4.5,0.2,-0.7,3.6,-5.9
2,38300,-2.9,10.5,8.4,3.1,0.0,-19.2,-7.8,0.6,6.5,8.2
2,38400,4.2,5.2,21.2,4.6,0.0,-3.9,2.7,-1.1,-9.3,2.3
2,38500,-7.7,-8.4,2.4,-0.9,0.0,-4.9,-0.7,0.5,-0.7,6.1
2,38600,6.9,-1.5,-22.9,-2.0,0.1,-2.3,-7.2,-1.8,-0.5,4.3
2,38700,4.0,11.4,7.7,2.4,-0.3,3.3,-2.2,3.1,0.8,-3.4
2,38800,5.9,2.2,21.6,-3.7,0.0,-7.6,-2.4,-0.2,-1.8,0.3
2,38900,-0.7,2.2,1.1,0.3,0.1,11.2,0.4,-2.5,-0.1,1.9
2,39000,0.6,-1.4,-1.4,-5.2,0.0,-2.6,4.4,0.0,10.7,-2.0
2,39100,-6.9,6.5,-2.7,-0.2,-0.1,1.2,2.0,-0.7,-1.6,0.9
2,39200,0.1,0.2,1.2,9.1,0.0,3.0,-5.4,-0.5,-2.2,-0.1
2,39300,-4.9,-5.6,1.0,3.1,0.1,-2.3,8.2,-0.1,4.8,9.2
2,39400,-0.3,-1.6,-19.0,-4.3,-0.1,-3.1,1.2,-1.1,2.2,-1.4
2,39500,-0.5,12.1,-1.0,7.4,0.1,-6.5,-2.6,-1.5,-1.0,2.8
2,39600,-0.8,-12.1,0.7,-0.6,-0.2,-5.7,0.9,-1.1,1.8,-0.1
2,39700,6.9,-2.4,-3.6,0.2,0.1,-2.3,-0.5,-2.1,-8.1,-3.2
2,39800,0.0,8.7,-4.3,4.8,0.0,-0.2,3.6,-0.1,-9.1,1.9
2,39900,1.4,4.6,6.6,1.9,0.2,24.6,0.4,-0.5,7.8,6.7
2,40000,-1.5,5.3,0.8,3.4,-0.3,-0.9,1.0,-1.9,-5.9,-2.8
2,40100,-4.7,-2.7,1.5,5.8,0.2,-2.3,-1.2,2.4,-1.6,1.7
2,40200,4.6,0.1,-0.4,0.3,0.1,0.5,-3.2,0.7,-3.3,-2.0
2,40300,3.4,-1.1,2.3,-0.8,-0.2,-23.4,2.3,0.3,3.2,5.3
2,40400,0.8,-8.5,-2.6,-3.3,0.2,18.2,-4.5,0.7,6.5,-3.4
2,40500,-1.6,-1.2,5.4,-3.6,0.0,-1.2,-5.2,-0.1,0.4,2.5
2,40600,-1.3,-3.8,0.4,-0.2,-0.2,2.5,-3.0,-0.1,-1.1,-5.7
2,40700,-2.2,4.9,2.0,-2.3,-3.5,1.8,-9.0,-0.1,7.4,9.2
2,40800,-2.1,-1.1,-3.2,-1.8,3.7,-2.1,5.4,1.3,10.1,8.1
2,40900,3.4,-3.7,1.8,5.4,-0.2,3.6,-7.8,0.0,1.0,1.8
2,41000,-8.6,1.5,1.4,-0.8,0.1,3.0,1.2,-0.7,2.5,-6.1
2,41100,2.1,2.9,3.5,-2.2,-0.1,-4.0,-0.6,5.5,-6.2,5.0
2,41200,0.4,3.9,-2.5,-1.8,0.1,-3.1,3.4,-4.2,-2.0,-0.7
2,41300,5.8,-6.8,1.0,-1.1,-0.2,-0.2,-4.0,-0.1,-0.4,0.6
2,41400,5.8,3.8,-6.3,-0.3,0.2,5.8,-5.0,-1.5,2.0,-1.2
2,41500,-4.5,19.0,-1.1,-9.3,0.0,2.5,0.0,-0.8,-1.4,-12.4
2,41600,-9.4,-7.0,3.8,2.6,-0.1,-5.8,-5.0,0.0,-3.1,-0.3
2,41700,3.8,-4.4,2.0,0.6,-0.1,1.5,5.6,-2.2,-3.9,5.9
2,41800,2.3,-3.8,-2.0,6.5,0.3,5.0,9.9,-0.2,3.2,-2.9
2,41900,6.8,10.8,-0.1,-6.4,-0.1,-2.3,-2.7,-1.5,-10.6,5.5
2,42000,2.4,3.7,-5.3,8.6,0.0,-2.8,-4.0,0.2,1.2,-3.8
2,42100,3.3,-9.6,-4.4,1.7,0.0,-3.0,3.5,1.6,-4.7,3.9
2,42200,4.9,4.1,5.4,0.4,0.1,-3.2,-6.1,-1.7,2.5,1.5
2,42300,-0.6,-1.6,0.6,2.3,-0.2,-0.3,0.1,1.1,-0.6,9.9
2,42400,-1.5,6.4,4.4,-0.3,0.1,8.4,2.5,0.3,-5.7,-5.1
2,42500,2.1,3.9,-1.2,0.1,0.0,-6.0,-7.2,1.6,0.0,-2.4
2,42600,-3.6,4.1,-3.5,-3.1,-0.1,-20.8,-9.4,2.2,5.7,-1.0
2,42700,6.6,10.1,-2.6,-1.6,0.2,-7.1,4.3,-0.5,4.8,-4.8
2,42800,5.5,4.3,2.7,13.3,0.0,0.3,-0.2,0.8,1.8,-0.2
2,42900,-2.2,-2.1,-1.5,-4.2,-0.2,-0.7,3.5,-2.3,-5.4,-5.1
2,43000,-2.9,-3.7,-1.5,5.2,0.1,-0.7,8.3,-0.2,-0.8,2.5
2,43100,-3.4,0.0,-2.0,5.7,0.0,1.9,4.3,-0.5,3.5,-1.0
2,43200,7.2,13.1,-1.5,-1.8,0.1,-0.3,-0.5,0.1,-6.7,-1.2
2,43300,-1.3,-1.0,9.8,-5.4,-0.1,0.1,5.5,-0.6,2.4,2.7
2,43400,-0.3,-9.3,2.5,-4.5,0.0,-2.3,1.4,1.3,3.7,-2.5
2,43500,-1.4,-8.0,3.9,-2.3,0.0,1.7,12.6,-0.8,3.5,0.8
2,43600,0.3,-0.8,5.5,-1.3,-0.1,-3.4,4.9,0.6,9.4,-9.3
2,43700,4.2,4.2,-4.0,7.5,0.1,-3.9,1.5,-4.1,-3.0,2.8
2,43800,-3.1,-1.7,5.4,-0.8,0.0,-2.8,0.5,2.4,2.4,-5.9
2,43900,-0.3,13.9,0.4,-0.4,0.0,2.1,3.9,-0.1,0.1,-1.4
2,44000,-8.3,-10.8,-3.2,-3.9,0.1,2.3,-0.2,-3.8,0.6,-7.9
2,44100,4.0,-18.3,10.4,3.0,-0.1,-1.7,0.8,2.9,3.9,6.2
2,44200,-3.9,-3.7,-1.4,-10.4,0.0,5.2,-4.8,-0.2,-0.3,5.2
2,44300,8.6,-6.6,2.3,2.6,0.1,-0.5,0.7,-1.3,-5.4,1.7
2,44400,2.3,-2.8,-3.5,-3.5,-0.1,-1.2,0.5,-0.7,2.7,-3.0
2,44500,4.3,10.5,-5.4,4.3,-0.1,4.7,0.5,0.0,4.6,-7.2
2,44600,-2.5,4.8,4.3,-8.3,0.2,0.7,-0.3,3.0,1.4,-3.1
2,44700,-3.0,3.4,-0.9,-6.3,-0.2,-4.5,-6.1,-0.4,-7.2,-3.4
2,44800,6.3,-1.3,-1.5,1.9,0.1,-2.4,0.7,-1.2,8.6,-2.3
2,44900,-3.2,-4.1,-5.8,10.1,0.1,-6.0,4.4,1.2,2.0,1.0
2,45000,5.7,15.6,2.9,0.1,-0.1,4.0,3.4,-1.2,3.6,-6.2
2,45100,-0.9,-5.0,3.3,6.9,0.0,0.9,0.8,5.6,2.0,-2.1
2,45200,-10.3,-2.9,-7.3,0.9,0.0,2.0,2.4,-4.8,1.8,-2.4
2,45300,9.2,-11.0,2.3,-1.0,-0.1,1.5,0.9,-0.7,-6.2,-6.0
2,45400,-10.1,0.6,-4.1,-4.9,0.1,1.2,-1.5,-1.1,-5.5,-1.0
2,45500,-1.5,-9.8,1.3,-2.1,-0.1,-3.3,-0.2,0.2,2.1,1.0
2,45600,-1.5,-14.4,4.7,-4.3,0.0,-1.2,5.4,-0.7,5.4,-2.6
2,45700,-8.5,-1.5,-6.8,1.9,0.1,-2.8,-1.3,0.5,0.6,0.1
2,45800,-3.0,4.7,-6.8,-7.0,0.0,-0.2,-5.5,2.6,3.2,5.3
2,45900,-1.6,2.4,-1.2,1.8,0.0,1.0,0.4,1.8,3.6,-7.9
2,46000,3.9,3.2,-0.6,0.7,0.1,7.5,-1.8,2.9,1.4,5.4
2,46100,-1.0,2.8,6.6,4.0,0.0,3.3,7.2,-1.3,-1.0,3.3
2,46200,-0.1,4.6,3.3,1.6,-0.2,-1.0,-2.1,-0.3,3.1,6.6
2,46300,0.1,7.5,-5.2,1.2,0.1,0.8,0.5,1.3,6.4,-1.9
2,46400,-6.5,8.0,2.2,-5.8,0.1,-1.4,7.0,-0.2,1.9,-5.8
2,46500,8.2,-4.6,1.9,0.7,-0.2,0.9,-1.2,0.8,-2.8,-0.9
2,46600,2.6,0.9,1.3,-0.2,0.1,1.3,3.6,0.2,3.5,0.6
2,46700,-3.1,-8.4,1.8,2.6,0.0,4.5,5.5,-2.8,-1.6,-6.0
2,46800,-2.8,12.1,-4.7,-0.8,0.0,1.1,-1.7,0.0,-3.7,-1.7
2,46900,-7.2,5.6,-2.8,-2.9,0.1,0.9,2.5,-0.5,1.0,2.4
2,47000,4.9,-2.6,-1.5,9.3,-0.1,-5.1,-2.3,-1.1,0.9,-2.0
2,47100,5.5,4.7,-0.7,-0.2,0.1,0.6,-1.9,-1.3,-0.3,1.4
2,47200,2.5,-8.2,1.0,1.1,0.1,-0.3,-2.7,0.5,0.0,1.6
2,47300,-5.5,-7.2,2.1,2.8,-0.1,3.8,0.3,0.0,-2.7,6.2
2,47400,1.7,-3.4,-1.4,3.2,0.0,-1.5,-0.7,0.8,2.0,5.3
2,47500,-4.0,-8.7,3.1,4.8,-0.3,-0.6,8.6,-1.5,-5.6,7.0
2,47600,5.6,-3.3,1.1,-1.4,0.2,0.2,-4.2,-0.3,2.4,-1.7
2,47700,3.6,-2.9,1.5,-2.4,0.0,-0.3,4.9,1.5,2.8,-6.3
2,47800,-2.5,11.1,4.0,1.1,-0.1,18.0,-1.9,0.5,-1.6,5.2
2,47900,2.8,-4.8,2.7,-1.1,0.1,-1.1,4.0,-0.8,-7.7,1.9
2,48000,-5.1,-0.7,0.8,-5.0,0.0,-15.6,-3.3,1.3,-4.0,0.0
2,48100,-2.7,-7.3,-3.3,-2.3,0.0,21.3,4.5,0.0,-5.5,-1.5
2,48200,-1.8,6.5,2.1,-4.4,0.0,0.7,-3.2,-1.9,-0.3,-1.9
2,48300,-2.5,-8.1,-4.4,-4.2,0.1,-25.3,-2.0,0.4,-1.2,-10.2
2,48400,-1.7,-1.8,-21.9,-0.4,-0.1,2.5,4.8,1.2,-0.9,11.4
2,48500,1.9,-6.7,18.2,0.5,0.1,-3.8,-13.8,2.0,-2.7,3.0
2,48600,4.2,1.5,1.6,-1.7,0.0,-4.2,3.4,2.2,2.2,0.6
2,48700,1.1,6.8,0.0,-3.6,-0.1,20.4,-2.0,-0.1,2.6,-2.2
2,48800,2.5,11.4,5.7,1.9,0.0,3.7,-1.8,-1.1,-1.7,4.9
2,48900,-5.0,-1.3,4.5,-2.8,0.0,0.0,7.2,-1.0,6.4,-6.3
2,49000,1.7,2.6,-2.7,-1.8,0.1,1.5,1.2,-0.7,0.2,-3.4
2,49100,-0.8,-0.1,2.1,6.4,-0.1,0.5,3.9,-0.6,1.2,1.0
2,49200,-3.1,-1.0,-5.6,6.8,0.1,-4.6,0.9,0.3,6.6,-3.2
2,49300,-0.3,0.5,-1.0,-1.1,-3.5,-1.7,-4.8,1.7,1.3,-2.8
2,49400,-6.6,-1.8,-5.8,-2.2,3.5,-0.2,0.9,-4.3,1.9,2.3
2,49500,10.3,1.2,8.4,-2.9,-0.1,10.3,-3.3,3.8,11.3,8.1
2,49600,-7.8,-8.1,4.4,2.7,0.0,6.0,-1.2,-1.0,12.4,7.5
2,49700,-1.4,-4.6,-1.4,-4.6,0.0,-4.7,1.2,0.5,-2.9,1.9
2,49800,4.4,-3.6,5.7,9.5,-0.1,2.4,2.0,7.1,3.9,6.6
2,49900,-0.5,12.3,-8.6,-5.3,0.0,-2.1,-3.1,-4.6,1.0,-3.1
2,50000,1.4,-6.1,1.6,4.8,0.2,0.8,0.3,2.6,-3.4,5.2
2,50100,5.8,9.6,0.7,-2.9,-0.1,-11.4,0.4,-0.2,-3.2,0.9
2,50200,-0.4,-7.8,2.8,-4.7,-3.6,5.1,7.4,-1.4,-8.9,-1.6
2,50300,1.4,-5.0,-6.1,-1.2,3.7,1.5,-5.6,-0.7,-5.9,-5.9
2,50400,0.5,-10.0,3.1,5.3,-0.2,4.6,-8.6,0.0,-7.9,-7.8
2,50500,3.5,3.4,1.4,8.1,0.2,1.1,6.0,0.6,-6.0,-4.8
2,50600,1.8,-9.9,-18.5,-6.0,-0.2,4.6,4.0,0.5,-1.2,10.4
2,50700,0.7,-0.4,-0.4,2.5,0.1,2.2,4.9,0.9,2.5,1.0
2,50800,-0.8,-7.9,0.8,3.3,-0.1,3.2,-3.7,-0.6,5.8,-2.7
2,50900,1.6,8.6,5.4,6.1,0.3,5.2,-5.7,0.5,-2.8,4.1
2,51000,-5.3,-2.1,-3.1,-2.1,-0.1,-3.2,2.9,-0.2,1.9,-6.7
2,51100,0.8,11.5,0.2,1.3,0.0,2.7,-3.2,-0.8,1.2,-3.2
2,51200,-0.1,-11.3,-1.8,0.8,-0.2,-4.1,-0.5,-0.4,-2.0,6.7
2,51300,-5.9,3.3,0.3,1.8,0.3,5.4,8.5,1.0,-0.2,7.1
2,51400,3.7,-5.2,-5.0,-6.3,-0.2,-2.1,3.8,-1.9,-3.7,-2.6
2,51500,-1.1,-5.6,0.5,-0.1,-0.1,6.5,0.3,2.5,-0.4,1.2
2,51600,-3.7,-0.7,-2.5,-1.6,0.0,0.8,-0.1,-1.1,-0.3,0.9
2,51700,0.2,-5.0,2.5,3.5,0.2,8.2,-2.4,0.1,-1.8,-3.2
2,51800,-6.4,4.8,2.0,-0.2,-0.2,-5.5,2.4,0.1,-1.7,1.9
2,51900,-7.0,10.7,-3.2,4.6,0.3,-0.7,-6.0,0.4,-4.3,-2.2
2,52000,-9.5,3.9,0.2,-1.9,-0.1,0.0,1.5,0.9,2.6,1.2
2,52100,5.1,-6.6,-3.3,-0.9,-0.1,-0.5,-9.8,-0.7,5.1,1.7
2,52200,-2.0,0.4,8.5,-11.7,0.1,4.0,-1.3,-0.1,1.4,8.3
2,52300,1.0,-8.3,1.6,-3.0,-0.2,-14.2,0.8,-0.9,2.6,0.8
2,52400,0.9,9.8,4.7,-7.1,0.0,19.1,1.1,-2.2,-0.2,3.7
2,52500,-1.9,0.7,0.9,-0.1,0.0,-5.1,-2.5,0.8,-7.2,0.3
2,52600,1.4,-6.3,1.1,-1.7,0.1,0.1,-2.8,-0.7,-8.2,-3.7
2,52700,-2.9,-4.4,1.0,-12.0,-0.2,-0.9,5.7,-0.2,-0.7,-5.6
2,52800,5.9,5.2,0.2,-1.8,0.4,1.1,-0.5,1.3,-0.6,5.9
2,52900,1.4,5.9,-2.5,7.7,-0.3,-3.9,4.1,-0.9,-6.3,1.1
2,53000,-6.8,-4.2,-3.9,10.4,0.1,-3.8,-5.9,0.0,-3.9,0.8
2,53100,3.6,4.4,-3.8,0.4,-0.1,-18.5,0.0,-1.7,-2.5,5.6
2,53200,1.8,-7.9,4.4,2.2,-0.1,1.1,-5.8,-0.6,8.4,3.8
2,53300,-1.3,-3.5,4.6,1.9,0.3,1.6,-8.2,-0.9,-0.6,-8.6
2,53400,10.5,1.3,-6.4,-3.8,-0.1,3.5,-3.7,1.5,0.0,6.1
2,53500,4.6,-7.4,-1.6,-7.5,-0.1,6.9,3.1,0.9,2.2,-1.7
2,53600,3.0,3.2,-4.8,-0.1,0.0,0.7,2.8,-0.8,-0.4,1.8
2,53700,2.8,6.4,-11.3,12.4,0.2,-0.5,6.4,0.1,-3.4,-5.5
2,53800,0.0,-3.0,-3.2,0.9,-0.1,-6.4,4.4,1.2,6.9,-3.5
2,53900,-0.6,10.9,-5.1,-4.7,0.0,0.7,1.2,-0.9,-5.7,1.4
2,54000,-5.6,2.1,-1.8,-3.4,0.2,3.1,3.4,1.8,-1.4,-0.6
2,54100,-1.6,12.6,4.3,-3.9,-0.2,-7.0,1.9,0.5,6.8,3.0
2,54200,4.5,2.4,3.1,2.8,0.0,-2.3,-0.1,0.3,1.3,-4.5
2,54300,5.2,-11.4,-2.2,-4.2,0.0,17.2,-4.2,1.4,4.3,11.8
2,54400,1.0,8.2,-2.9,-3.8,3.0,-2.9,-2.4,0.2,4.4,7.4
2,54500,-2.7,-2.8,-4.5,-6.7,-2.9,-4.7,-1.4,-1.2,-5.0,2.5
2,54600,-1.8,1.3,1.9,3.0,0.1,-1.2,-6.1,1.1,-8.2,4.3
2,54700,0.8,3.7,4.1,3.1,-3.7,-3.9,-1.6,-0.2,4.6,0.6
2,54800,2.8,-0.7,4.7,-3.2,3.5,-1.5,4.8,-0.7,-0.1,-8.4
2,54900,0.5,8.2,-9.7,3.2,-0.2,-2.1,3.5,1.5,-3.5,-2.6
2,55000,7.1,0.8,1.3,-3.6,0.1,0.2,3.6,1.4,-8.8,5.2
2,55100,-4.4,-0.4,4.8,4.7,0.2,-4.4,4.5,-2.6,-0.7,0.4
2,55200,-6.9,-3.7,-4.2,9.6,-0.2,-22.6,2.4,1.7,0.8,-1.7
2,55300,-1.9,2.4,-5.4,-10.1,0.0,-8.9,1.5,2.1,-3.6,4.1
2,55400,1.6,-5.3,-1.0,-7.1,0.2,19.5,-5.1,0.8,-1.7,4.6
2,55500,4.4,-0.3,2.2,3.0,-0.1,0.9,7.1,0.6,-3.7,0.7
2,55600,-0.6,-18.0,5.5,2.4,-3.7,-4.5,0.8,-2.7,-0.2,1.2
